created_at,id,full_text,entities,is_quote_status,retweet_count,favorite_count,possibly_sensitive,keyword,location,hashtags_count,city,province,country,sentiment
Tue Dec 22 14:17:47 +0000 2020,1.34138746154129e+18,Our Anatomy of a Pandemic episode on the #COVID19 #vaccines is finally here! With the help of  postdoc at  &amp;  and  Director of Vaccine Delivery at  we dive into the nitty gritty of these promising new vaccines.,"['COVID19', 'vaccines']",FALSE,34.0,87.0,FALSE,Covid19 vaccine,,2.0,,,,pos
Tue Dec 22 22:25:16 +0000 2020,1.34151014184226e+18,"Manitobans must serve '90 days of duty' despite start of COVID-19 vaccinations: Pallister | CBC News 
 #cbcmanitoba #COVID19","['cbcmanitoba', 'COVID19']",FALSE,1.0,0.0,FALSE,Covid19 vaccine,"Winnipeg, Manitoba",2.0,Winnipeg,MB,Canada,neu
Tue Dec 22 16:00:28 +0000 2020,1.34141330312654e+18,"Read a tweet that #COVID19 vaccine will change our DNA 🙄🧐

Is it true?",['COVID19'],FALSE,35.0,212.0,,Covid19 vaccine,Kingdom of AMBADA(AMBaniADAni),1.0,,,,neu
Wed Dec 23 00:24:28 +0000 2020,1.34154014141287e+18,"Should race be used to determine one's place in line for the #vaccine? While some states have detailed plans to ensure minority communities have equitable access to the #COVID19 vaccine, Alabama’s plan isn't so unclear. #alpolitics","['vaccine', 'COVID19', 'alpolitics']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,,3.0,,,,neg
Tue Dec 22 23:47:44 +0000 2020,1.34153089418031e+18,#COVID19 vaccine administration now underway for #TMFR front line fire and rescue personnel.,"['COVID19', 'TMFR']",FALSE,7.0,24.0,FALSE,Covid19 vaccine,"Washoe County, NV",2.0,Washoe County,NV,United States,neu
Tue Dec 22 14:35:18 +0000 2020,1.34139187163812e+18,"Before politicians, many of whom used masks and scientific guidelines in games of political ping-pong, get access to the #COVID19 vaccine, essential workers such as our medical staff, grocery store workers, nonprofit organizations, educators, foodservice workers, police officers",['COVID19'],FALSE,25.0,97.0,FALSE,Covid19 vaccine,Fort Bend County,1.0,Fort Bend County,TX,United States,neu
Tue Dec 22 05:40:54 +0000 2020,1.3412573849797e+18,"The definition of FUCKER:
Any Senator or member of the Trump Administration who derided concerns about Covid19, dismissed its severity, and/or called it hoax, and gets the vaccine before ANY American who wants to be vaccinated.",[],FALSE,1419.0,8108.0,,Covid19 vaccine,"Venice, CA.+ WaterMill, N.Y.",0.0,,,United States,neg
Sat Dec 19 17:20:11 +0000 2020,1.34034619988335e+18,"Proud moment last night as  announced EUA for  #COVID19 vaccine mRNA-1273, co-developed by #NIH - a prime example of how the public and private sector has worked together to address this pandemic.","['COVID19', 'NIH']",FALSE,91.0,554.0,FALSE,Covid19 vaccine,"Bethesda, Maryland, USA",2.0,Bethesda,MD,United States,pos
Wed Dec 23 00:24:02 +0000 2020,1.34154002895095e+18,"""While the road leading out of this pandemic will be bumpy, we can look forward to some semblance of normalcy thanks to some brilliant scientific wizardry."" #modernavaccine #Pfizervaccine #covid19","['modernavaccine', 'Pfizervaccine', 'covid19']",FALSE,0.0,1.0,FALSE,Covid19 vaccine,"Montréal, Québec",3.0,Montreal,QC,Canada,pos
Tue Dec 22 17:07:21 +0000 2020,1.34143013692771e+18,"Programmable, plug-n-play mRNA vaccines.

48 hours: design final COVID19 version
42 days: clinical trial ready
&lt;1 year: FDA authorization
6 weeks: new versions against mutant strains (if needed)

We used to grown our vaccines; now we can print them. 🧬💉",[],FALSE,23.0,85.0,FALSE,Covid19 vaccine,"Menlo Park, CA",0.0,Menlo Park,CA,United States,neu
Tue Dec 22 17:22:04 +0000 2020,1.34143383780137e+18,"""Reliable #COVID19 vaccines spark optimism about 2021 and beyond. There is no vaccine for the #ClimateCrisis, but we must create a similar promising future."" -  #PublicVoices fellow  &amp;  (via","['COVID19', 'ClimateCrisis', 'PublicVoices']",FALSE,2.0,4.0,FALSE,Covid19 vaccine,All over the USA,3.0,,,United States,pos
Tue Dec 22 21:36:46 +0000 2020,1.3414979374242e+18,"We received our first shipment of 15,000 doses of Moderna’s #COVID19 vaccine. Most of this shipment will be used by the Health District to administer vaccine to Tier 1 #healthcare personnel. For more:    #MaskUpBackUpWashUp","['COVID19', 'healthcare', 'MaskUpBackUpWashUp']",FALSE,4.0,10.0,FALSE,Covid19 vaccine,"Las Vegas, Nevada",3.0,Las Vegas,NV,United States,neu
Wed Dec 23 00:02:00 +0000 2020,1.34153448651797e+18,"I keep getting asked about the “new” #covid19 variant. 
👉🏽All viruses mutate. SARSCOV2 has mutated over 20 times!
👉🏽There are NO indications this mutation will affect vaccine effectiveness
👉🏽Wear masks, wash hands, watch distances, &amp; wait to gather (sound familiar?) to ⬇️ spread",['covid19'],FALSE,18.0,63.0,,Covid19 vaccine,"Washington, DC",1.0,,DC,United States,neu
Wed Dec 23 00:23:34 +0000 2020,1.34153991115397e+18,I literally cannot comprehend anyone who is sketched out by a life saving vaccine. Can we just put them all on an island and let them fend for themselves. #COVID19 #VaccinesWork,"['COVID19', 'VaccinesWork']",FALSE,0.0,0.0,,Covid19 vaccine,"Yorktown, VA",2.0,Yorktown,VA,United States,neg
Wed Dec 23 00:23:30 +0000 2020,1.3415398971282e+18,"Wow! Over 600k people have joined the  to call for a Global Common Good #Covid19 #Vaccine -- free of patents, so that everyone in the world can have access, even the poorest. Sign and RT!","['Covid19', 'Vaccine']",FALSE,0.0,0.0,TRUE,Covid19 vaccine,,2.0,,,,pos
Tue Dec 22 23:53:17 +0000 2020,1.34153229392445e+18,Experts say timeline for Covid-19 vaccine distribution will change again,[],FALSE,1.0,1.0,FALSE,Covid19 vaccine,,0.0,,,,neu
Wed Dec 23 00:23:15 +0000 2020,1.34153983149994e+18,We are doing our part to stay healthy so we can be here when you need us most #COVID19 #vaccine,"['COVID19', 'vaccine']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,"Fort Worth, Texas",2.0,Fort Worth,TX,United States,pos
Tue Dec 22 23:11:17 +0000 2020,1.34152172013019e+18,"#COVID19 Update: Since receiving its first allocation of the #Coronavirus vaccine just eight days ago,  has already administered more than 2,000 staff vaccinations. UMC has approximately 4,000 employees across its hospital campus and clinic locations.

#Vegas #ClarkCounty","['COVID19', 'Coronavirus', 'Vegas', 'ClarkCounty']",FALSE,7.0,24.0,FALSE,Covid19 vaccine,"Las Vegas, Nevada",4.0,Las Vegas,NV,United States,neu
Tue Dec 22 23:57:43 +0000 2020,1.34153340903885e+18,"Bismillah. Today's schedule:

1)  to launch National Tourism Policy 2020-2030 virtually via 
FB page.
2) Presser by  
on Malaysia to acquire #COVID19 vaccine.
3) PNB to announce ASB's dividend.
4) Electric tariff announcement.

Blessed day ahead!",['COVID19'],FALSE,12.0,8.0,,Covid19 vaccine,"Kuala Lumpur Federal Territory, Malaysia",1.0,Kuala Lumpur,,Malaysia,neu
Wed Dec 23 00:17:25 +0000 2020,1.34153836698724e+18,"What utter criminals. We need to arrest them all for crimes against humanity. New normal until a vaccine.  How could they know this given that viruses come and go, become less deadly, cures can be found and vaccine may never be made?
#SCAMDEMIC2020 #COVID19 #Covid_19 #coronavirus","['SCAMDEMIC2020', 'COVID19', 'Covid_19', 'coronavirus']",TRUE,1.0,1.0,FALSE,Covid19 vaccine,,4.0,,,,neg
Wed Dec 23 00:22:54 +0000 2020,1.34153974591097e+18,"Panel: People over 75, essential workers next for vaccines #SmartNews Grocery Stores employees qualify talk to your doctor get vaccinated #COVID19 #vaccination","['SmartNews', 'COVID19', 'vaccination']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,Carmen SanDiego,3.0,,,,neu
Wed Dec 23 00:22:50 +0000 2020,1.34153973011084e+18,"Hong Kong residents should be allowed to choose Covid-19 vaccine, experts say  via  #hongkong #covid19 #vaccine","['hongkong', 'covid19', 'vaccine']",FALSE,0.0,0.0,FALSE,Covid19 vaccine,Hong Kong,3.0,Hong Kong,,China,neu
Tue Dec 22 15:00:53 +0000 2020,1.34139831005842e+18,"There is a light at the end of the tunnel, Todd Purdum writes in this piece for  But most of us need to keep in mind that light is still quite a ways off. This is not the time to let up our guard. #Covid19",['Covid19'],FALSE,33.0,83.0,FALSE,Covid19 vaccine,"Boston, MA",1.0,Boston,MA,United States,neu
Wed Dec 23 00:22:40 +0000 2020,1.3415396854123e+18,"It's going to be months and months before the hoi polloi get the vaccine.  In the meantime, #COVID19 is going to spread out of control.  Not a lot we science-y types can do except keep wearing our damned masks.",['COVID19'],FALSE,0.0,1.0,,Covid19 vaccine,"Chicago, IL",1.0,Chicago,IL,United States,neu
Tue Dec 22 22:39:09 +0000 2020,1.34151363602043e+18,"NEW: Chicago Archdiocese announces Cardinal Cupich to receive #COVID19 vaccine Wednesday alongside Fr. Zeke Sanchez from Guadalupe Shrine, and Fr. Don Nevins, pastor of St. Agnes of Bohemia, the largest Hispanic parish in Chicago. They will be vaccinated at St. Anthony Hospital.",['COVID19'],FALSE,5.0,20.0,FALSE,Covid19 vaccine,"Chicago, IL",1.0,Chicago,IL,United States,neu
Sun Dec 20 08:15:01 +0000 2020,1.34057139370088e+18,"Who did this? It’s brilliant!

The coronavirus vaccine won’t leave a scar. But it’ll protect us and our next generation. #COVID19",['COVID19'],FALSE,6230.0,22711.0,FALSE,Covid19 vaccine,Washington DC & Virginia,1.0,,DC,United States,pos
Wed Dec 23 00:04:47 +0000 2020,1.3415351879482e+18,"“You know what the side effects of COVID are.”

Kevin Cruz has been working at  in the North Central Bronx for decades. To him, taking the #COVID19 vaccine is how we honor our health care heroes.",['COVID19'],FALSE,4.0,14.0,FALSE,Covid19 vaccine,"New York, NY",1.0,New York,NY,United States,pos
Sat Dec 19 15:01:38 +0000 2020,1.3403113343706e+18,"#CovidVaccine side effects prompt Chicago-area hospital to temporarily pause #COVID19 vaccinations. Advocate Condell Medical Center investigating after 4 employees experienced adverse #vaccine reactions, including tingling and elevated heart rate.

|KABC🔻","['CovidVaccine', 'COVID19', 'vaccine']",FALSE,1.0,3.0,FALSE,Covid19 vaccine,"Covidlandia, United States",3.0,,,United States,neg
Wed Dec 23 00:21:57 +0000 2020,1.34153950753608e+18,Dr. Sameer Masood - MMAC member - getting his #COVID19 #vaccine.,"['COVID19', 'vaccine']",TRUE,0.0,1.0,FALSE,Covid19 vaccine,Canada,2.0,,,Canada,neu
Tue Dec 22 17:49:01 +0000 2020,1.34144062280954e+18,"As you see friends and colleagues posting about getting the COVID-19 vaccine, you may have questions, such as: 

-Is it safe? 
-How long will it be effective? 
-Can you get COVID-19 after getting the vaccine?

Our experts weigh in:  #COVID19 #COVIDvaccine","['COVID19', 'COVIDvaccine']",FALSE,8.0,12.0,FALSE,Covid19 vaccine,"Houston, TX",2.0,Houston,TX,United States,neu
Tue Dec 22 04:09:57 +0000 2020,1.34123449707796e+18,"Indian cricketers do not need a vaccine. They cannot catch anything that comes off a bat!

#COVID19 Vaccine",['COVID19'],FALSE,70.0,297.0,,Covid19 vaccine,தமிழ்நாடு/Tamilnadu India,1.0,Tamilnadu,,India,neg
Wed Dec 09 23:44:47 +0000 2020,1.33681910868862e+18,"1/OK so there *may* be new reports of allergy to #COVID19 vaccines but many other things (e.g., vasovagal syncope) can be misdiagnosed as allergy so we need more clinical details from the UK",['COVID19'],FALSE,589.0,1668.0,FALSE,Covid19 vaccine,Boston,1.0,Boston,MA,United States,neu
Mon Dec 21 22:34:50 +0000 2020,1.34115016068499e+18,The #COVID19 bill released today is insufficient. The provisions for helping people get vaccinated need to account for the fact that communities of color have very few healthcare facilities. More funding is needed to get the vaccine to disinvested areas.,['COVID19'],FALSE,4.0,7.0,,Covid19 vaccine,"Washington, DC most times",1.0,,DC,United States,neu
Mon Dec 21 20:48:55 +0000 2020,1.34112350685606e+18,"Australia won't start distributing a #COVID19 vaccine until 3 to 4 months after the US, UK and EU. The Govt has offered some reasons, but  needs to give a full explanation for the delay, especially given the Sydney outbreak. #auspol","['COVID19', 'auspol']",FALSE,153.0,289.0,FALSE,Covid19 vaccine,"Adelaide, South Australia",2.0,Adelaide,,Australia,neu
Tue Dec 22 21:59:41 +0000 2020,1.34150370485212e+18,"As the #Covid19 vaccine is distributed, we need to prioritize #Teachers so that learning can continue #ForEveryChild 

Read more➡️","['Covid19', 'Teachers', 'ForEveryChild']",FALSE,7.0,11.0,FALSE,Covid19 vaccine,,3.0,,,,neu
Wed Dec 23 00:21:18 +0000 2020,1.34153934226792e+18,My wonderful wife just got the first dose of the #COVID19 vaccine but didn't take the obligatory selfie... I'm worried it's not going to be as effective.,['COVID19'],FALSE,0.0,0.0,,Covid19 vaccine,,1.0,,,,neg
Tue Dec 22 20:56:39 +0000 2020,1.34148784084944e+18,"Just a quick show of hands. When you see public figures like Anthony Fauci and VP Mike Pence, supposedly getting the COVID19 vaccine on live TV, does it instill more trust in the vaccine for you? 🤔",[],FALSE,65.0,209.0,,Covid19 vaccine,Atlanta,0.0,Atlanta,GA,United States,neg
Tue Dec 22 16:54:12 +0000 2020,1.34142682677061e+18,"You had nothing to do with the actual development of the vaccine; and you made the #covid19 outbreak worse with your lies, downplaying, and downright incompetence so don't try your #stolenvalor crap. Hundreds of thousands of Americans are dead because of you.","['covid19', 'stolenvalor']",FALSE,3.0,13.0,FALSE,Covid19 vaccine,Anglo-Saxon Heptarchy,2.0,,,,neg
Tue Dec 22 15:50:00 +0000 2020,1.34141066943078e+18,"Two Georgia hospitals in the same district: One, slammed with #COVID19, has received no vaccine this week. The other, an influential for-profit cancer hospital with no ER, was able to vaccinate its entire 1000+ staff, administrators and all.",['COVID19'],FALSE,46.0,63.0,FALSE,Covid19 vaccine,"Atlanta, GA",1.0,Atlanta,GA,United States,neg
Sun Dec 20 22:40:03 +0000 2020,1.34078908835872e+18,"As #COVID19 vaccine distribution begins, watch for signs of potential scams. Scammers may ask you to pay out of pocket for early access to the #COVIDvaccine or to get your name on a waiting list.","['COVID19', 'COVIDvaccine']",FALSE,6.0,9.0,FALSE,Covid19 vaccine,"Chicago, IL",2.0,Chicago,IL,United States,neu
Wed Dec 23 00:16:28 +0000 2020,1.34153812520671e+18,"Five-minute Covid test will reveal if vaccines still work!
#NeuralNetworks ready for #mutation of #COVID19 #MachineLearning #Algorithms mRNA #vaccines #biometrics #AI data #ArtificialIntelligence","['NeuralNetworks', 'mutation', 'COVID19', 'MachineLearning', 'Algorithms', 'vaccines', 'biometrics', 'AI', 'ArtificialIntelligence']",FALSE,1.0,0.0,FALSE,Covid19 vaccine,,9.0,,,,neu
Tue Dec 22 23:36:20 +0000 2020,1.34152802700458e+18,"The first shipments of the  #COVID19 vaccine have arrived in Virginia—we expect to receive 140,000 doses by tomorrow.

We were also allocated 50,000 doses of the  vaccine for this week.

Both vaccines are being distributed to 96 sites across the Commonwealth.",['COVID19'],FALSE,38.0,231.0,,Covid19 vaccine,"Richmond, VA",1.0,Richmond,VA,United States,neu
Tue Dec 22 19:54:10 +0000 2020,1.3414721156069e+18,"Waiting now for my father who just went in to get his #COVID19 vaccine. So proud of him. He’s in his 70s and continued to care for patients during the pandemic. Feeling overcome with all the feelings of 2020-the tragedy, uncertainty, pain, and now this ray of light.",['COVID19'],FALSE,99.0,2093.0,,Covid19 vaccine,"Washington, DC",1.0,,DC,United States,pos
Sun Dec 20 15:19:44 +0000 2020,1.34067827566066e+18,"The Fact That She Is Questionable Is Enough To HALT This Evil Plot And Stop Talking About A Vaccine, And Start Talking About Hydroxychloroquine, And Other Safe Treatments For Covid19. We Can't Cure The Common Cold, But There Are Several Cures For C19, Without A Vaccine.",[],TRUE,12.0,28.0,FALSE,Covid19 vaccine,Florida,0.0,,FL,United States,neg
Wed Dec 23 00:16:13 +0000 2020,1.34153806237603e+18,There is not a single reason that can justify a politician receiving the COVID vaccine BEFORE a front line worker! Not a single one! #COVID19 #COVID #covidvacccine #politics,"['COVID19', 'COVID', 'covidvacccine', 'politics']",FALSE,2.0,8.0,,Covid19 vaccine,Earth..I think?,4.0,,,,neg
Tue Dec 22 23:10:19 +0000 2020,1.34152147735566e+18,FACT: There are two COVID-19 vaccines and both are effective against this deadly virus. Read more FAQs:,[],FALSE,6.0,22.0,FALSE,Covid19 vaccine,"Chicago/Springfield, Illinois",0.0,Chicago,IL,United States,neu
Wed Dec 23 00:19:23 +0000 2020,1.34153886113497e+18,BREAKING: Dead Jeffrey Epstein will receive Covid19 vaccine ahead of essential workers.,[],FALSE,0.0,2.0,,Covid19 vaccine,Waponi Woo,0.0,,,,neg
Tue Dec 22 18:45:16 +0000 2020,1.34145477731028e+18,"CDC Report – 3150 “unable to perform normal daily activities, are unable to work and required care from doctor or health care professional.” After #COVID19 Vaxine 


Safety related science everyone should know about:",['COVID19'],FALSE,15.0,24.0,FALSE,Covid19 vaccine,"FREE BOOK. ""Revolution: Ice Age Re-Entry"" Click link.",1.0,,,,neg
